"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
4037.92234186973,0.0254194285440166,0.0544399527220482,0.46692598492507,0.640552833480454,0.789478929849007
0,NA,NA,NA,NA,NA
440.041963607381,2.44489606197903,0.18321008884886,13.3447676235557,1.27066184153867e-40,1.668516366788e-38
0,NA,NA,NA,NA,NA
9.42163830052218,-0.538491936673705,1.03234199155281,-0.521621653560486,0.601933783761764,0.763330640017782
0.85505076575814,-0.842216406279977,2.38754505497669,-0.352754141549886,0.724272766086764,NA
287.795506060614,0.398347257315063,0.295261550896053,1.34913352621148,0.177294081358226,0.344691194189252
2030.72176882383,-0.159855819713561,0.095084576917508,-1.68119609820893,0.0927248311474026,0.214733823416025
6699.09594367045,-0.635516715468717,0.105036294807886,-6.05044871995049,1.4444293697555e-09,2.24030649416029e-08
280.853503190493,0.349723079090788,0.249580820173122,1.40124180555302,0.161141776827855,0.322051551920252
2613.81759278514,0.568334575073195,0.0578406519501043,9.82586737721186,8.71207798722148e-23,4.75591358437254e-21
23.216315050592,-0.661921863205514,0.367373136383911,-1.80176991088917,0.0715816135817675,0.176582518195998
2.24932094408166,-1.70810489087283,1.41337636279852,-1.2085279871886,0.226844237223323,NA
0,NA,NA,NA,NA,NA
1.85152455344653,-1.20170323015987,1.54014032716329,-0.780255674736618,0.435240397456258,NA
1.12143379191089,1.61584141463744,1.60509724932235,1.00669377841101,0.314081952860553,NA
0.784853872240746,0.84538061094712,2.07385027549498,0.4076382084745,0.683539308678949,NA
272.20849381454,0.626272219472837,0.158322860136059,3.95566514484789,7.63220031450597e-05,0.000522636296378115
1944.97205366581,0.00252273038289705,0.107847655437853,0.0233916108111481,0.981337896779585,0.991921176758326
1386.40738193269,-0.244845674184689,0.0814819341299545,-3.00490749021971,0.00265661636757859,0.0120060846405608
3.91833418841883,-0.988353307759156,0.954584292256899,-1.035375624527,0.300493524753204,0.494402008239099
794.64024906185,0.0577869368526491,0.123052438608874,0.469612284859518,0.638632046132632,0.788211303476538
2283.99358987405,0.34556626453837,0.0848689451376966,4.07176339917624,4.66585607075078e-05,0.000334845815653511
279.390930197437,-0.311341062654887,0.119210491331039,-2.61169179976211,0.00900954345442407,0.0337363135825197
0,NA,NA,NA,NA,NA
0.472753418975361,-0.406293515930099,2.50460091628024,-0.162218864206723,0.871133505059803,NA
9.66620661148928,0.235439875258172,0.574727366373362,0.40965488861935,0.682059126502902,0.819584311164125
1267.04544486053,0.241638338915558,0.100184688752183,2.41192882789979,0.0158683788046421,0.053595077109735
1835.06342073884,0.512609085760671,0.0639439684985693,8.01653537928507,1.08769606783438e-15,3.4149087855078e-14
0.958557666161394,-0.388842838482165,1.81184133990857,-0.214611969556776,0.830069861020525,NA
0.603160674868149,-0.497435480217447,2.4022638946112,-0.20706945699567,0.835955614912955,NA
9829.78774319283,0.724336316113479,0.468324516846582,1.54665470215125,0.121946531492485,0.262739345124718
1295.21134499532,0.191817463970985,0.214166406418608,0.895646834527635,0.370441413628595,0.567533183481129
1.10502465929518,-3.30436621819201,2.00289614350628,-1.6497940888774,0.0989850581929984,NA
0.497349456354483,0.592182285935186,2.86021009636543,0.207041534007482,0.835977421737148,NA
171.607764607288,0.437348152488575,0.208093415591726,2.10169145066388,0.0355803129768806,0.102318408167017
0.102213245284744,0,3.81692887976169,0,1,NA
0,NA,NA,NA,NA,NA
1.87309062990823,0.407352295530113,1.33247057283234,0.305712038851436,0.759823906220744,NA
9.05109078694884,2.60409777916596,0.716945844378055,3.63220987970855,0.000281004423144657,0.00167055367372079
728.203024535042,0.379712076440099,0.109489869541743,3.46801104092406,0.000524325745798075,0.00291302073866203
13.3034212762772,1.54750847969035,0.701922160577723,2.20467249305345,0.0274770846971738,0.0833967927541583
1.4291089797418,0.893160005445644,1.74568509701195,0.51163867238968,0.608903914631696,NA
1325.14753825766,0.22126171233217,0.132311162781109,1.67228303101091,0.0944685241582937,0.217607069458755
0.723578464437428,-1.89632090674964,2.62923447707282,-0.72124450036151,0.470759096935601,NA
3.9364484440357,-0.273701701847258,1.08322025551721,-0.252674098783883,0.80052006470871,0.894249950884151
5753.27314347473,-0.281637777505813,0.179114846921596,-1.57238655726342,0.115860929933967,0.25287975205938
688.597909061702,-0.150625827858385,0.120562016111095,-1.24936387692445,0.211532014325188,0.389327887716233
1937.90282973652,0.305192565953835,0.0992895941745314,3.07376184273014,0.00211378101546468,0.0098914568395234
1060.0216701295,-0.22075447795879,0.161840318819963,-1.36402646490313,0.172559236514312,0.338620347189331
37695.2224457645,-0.0302372937805918,0.0451973557273756,-0.669005814476827,0.503491768908273,0.683868309256716
101.918402895759,0.707805053647388,0.167975298669106,4.21374487353459,2.51170993136599e-05,0.000190674104711588
2.36905204079397,-1.16642375075328,1.19000233244485,-0.980186104641385,0.326994262249207,NA
20.4996471621376,0.554880898004005,0.351934516360434,1.57665949831338,0.114873894410942,0.251261594145441
1540.74549037234,-0.174006144001872,0.122014292726145,-1.4261127947725,0.153835786104303,0.311486212455827
0.292322090476337,-1.77644934143662,3.79561218221859,-0.468027094485258,0.639765213991049,NA
2.51266218816637,-5.37670220221538,2.31086846347051,-2.32670196820313,0.0199811330363225,NA
0.505530517621113,-1.81569007377283,2.19890538842065,-0.825724509719327,0.408960385481583,NA
11.1223309993537,-0.761370751563304,0.582111659750236,-1.30794623129518,0.190891547214341,0.362744336419625
2.35796223322068,1.73116205518493,1.1857658021297,1.45995275970657,0.1443030575748,NA
4660.20711850199,0.180477283445689,0.0750100540377422,2.40604124021667,0.0161264441343678,0.0542968321738224
357.298385318183,0.782360202157478,0.0958901353643597,8.15892270028294,3.38025878545549e-16,1.09486582060903e-14
437.719818560573,0.543550084679277,0.128454284380157,4.23146715037276,2.32171906241529e-05,0.000177638930153459
6713.85706563706,-0.00120171047943006,0.0588856656381384,-0.0204075213620707,0.983718283921506,0.993275893891544
669.280876609341,0.26051442783846,0.0934000355386636,2.7892326414653,0.00528330984090051,0.0215704534865455
206.460706719596,-0.775482472500275,0.262697406556287,-2.95199896590572,0.0031572398820646,0.0138787151929526
75.2554194253438,0.728584655914052,0.542978457771692,1.34182976412004,0.179651199131397,0.348135692962356
1981.74174044698,0.198274495762924,0.0890832565706637,2.22572123422146,0.0260328595389198,0.0798614983866404
854.123385049212,0.224486001372757,0.0810738148151994,2.76890882567267,0.00562443721953396,0.022738779472524
0,NA,NA,NA,NA,NA
892.585742144846,0.375004924030661,0.141740434429076,2.64571592108606,0.00815182432048687,0.0310693378788668
2.52392412916554,0.322210343279403,1.69202505371637,0.190428825253917,0.848973111639609,NA
20.4633058870895,0.853931444541391,0.563418577351678,1.51562528973619,0.12961412855346,0.274811365296524
14.9973382747835,-1.51367908502995,0.465472801672747,-3.25191736142331,0.0011462934451565,0.00580888313250886
0,NA,NA,NA,NA,NA
