"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
4037.92234186973,0.0230259869040326,0.0545734923909535,0.42192621170511,0.673078877138792,0.842712446829832
0,NA,NA,NA,NA,NA
440.041963607381,-0.568469568984889,0.193017592179082,-2.94516972555259,0.00322777547885825,0.0184005462815464
0,NA,NA,NA,NA,NA
9.42163830052218,0.382521761324541,1.04102869674273,0.367445933547667,0.71328641412471,0.866651810167691
0.85505076575814,2.33768675280605,2.24872866109583,1.03955928220654,0.298544702433553,NA
287.795506060614,-1.21100315679492,0.300099176785107,-4.03534314811561,5.45225535890941e-05,0.0005948830886582
2030.72176882383,-0.337299329804138,0.0953932019506336,-3.53588434927146,0.000406412571004948,0.0032870903247817
6699.09594367045,-0.181417212042248,0.104973742294899,-1.72821515243878,0.0839496581273917,0.234530172394559
280.853503190493,0.732442738257996,0.249197571792977,2.93920495688649,0.00329055396101953,0.0186555000286608
2613.81759278514,-0.00853052360446532,0.0586322681301376,-0.145491959914144,0.884322463267951,0.953201975571344
23.216315050592,0.358857703624075,0.348529098044686,1.0296348443712,0.303181451916311,0.544662236452402
2.24932094408166,0.893112664219488,1.19885346525669,0.74497233406942,0.456288444943521,0.688212591399012
0,NA,NA,NA,NA,NA
1.85152455344653,-4.41936993238386,1.77229710553286,-2.49358299947972,0.01264610145018,0.0555552054566264
1.12143379191089,2.46193036077486,1.55508425339866,1.58314918011308,0.113387466431683,NA
0.784853872240746,-2.2265051779694,2.24517576829796,-0.991684129771845,0.321351635128286,NA
272.20849381454,-0.270178433850424,0.162478512718168,-1.66285639455027,0.0963411847862214,0.258021070970356
1944.97205366581,0.334439069591055,0.107772479224252,3.10319547252093,0.00191443146871376,0.0118697048607771
1386.40738193269,0.283164559520157,0.0810075060827932,3.49553483637368,0.000473112689861323,0.00373020745363763
3.91833418841883,-1.42911703558211,0.947440700942175,-1.5083973426104,0.131452862743141,0.319134563978736
794.64024906185,-0.544393026345175,0.124512275589985,-4.37220365434363,1.22998708913788e-05,0.000160831035757215
2283.99358987405,0.0732388948374653,0.0852373259990461,0.85923501211529,0.390210870445125,0.63146080688659
279.390930197437,-0.0581461707982005,0.118871023936997,-0.489153444400534,0.624733066712527,0.811168848324079
0,NA,NA,NA,NA,NA
0.472753418975361,1.4299804114585,2.40310455839321,0.595055427972985,0.551806421143991,NA
9.66620661148928,0.07261887912363,0.576857271804731,0.125887082772551,0.899821307781172,0.959880617659401
1267.04544486053,0.20900707020346,0.1005107302682,2.07945031983899,0.0375759795481378,0.129127681085475
1835.06342073884,0.116633153925891,0.064710195435522,1.80239223728053,0.071483715663554,0.20876356475231
0.958557666161394,-0.0179258486742462,1.79146069812398,-0.0100062751546926,0.992016280772184,NA
0.603160674868149,-0.798135710497354,2.44653441378098,-0.326231139852997,0.744249482842579,NA
9829.78774319283,1.22121234410454,0.468279726101786,2.60786934824313,0.00911077213458263,0.0428577523699408
1295.21134499532,0.459616969570717,0.21422327619666,2.14550434355593,0.0319125445122254,0.114194412527297
1.10502465929518,-1.18948586017588,1.88903418097333,-0.629679373807301,0.52890438021772,NA
0.497349456354483,2.16609442158588,2.76143588117432,0.784408733279996,0.43280031558868,NA
171.607764607288,1.08912275220805,0.206245028514076,5.28072244967455,1.28675490748915e-07,2.84697967486759e-06
0.102213245284744,0.481490469864145,3.81698448996244,0.126144203920745,0.899617777246524,NA
0,NA,NA,NA,NA,NA
1.87309062990823,1.22539380635814,1.29289860454877,0.947788018369626,0.343237381380754,0.585762696030497
9.05109078694884,0.286559994233685,0.799068617639152,0.358617505315534,0.71988124940082,0.869856922476096
728.203024535042,-1.16022260341792,0.114075807095732,-10.1706280495062,2.6817387685799e-24,9.55485028494889e-22
13.3034212762772,-1.0510454861512,0.757988809824925,-1.3866240141381,0.165556441776258,0.372718007325975
1.4291089797418,0.000665222054650697,1.78663054280959,0.000372333304906226,0.999702921011407,NA
1325.14753825766,-0.100026718246771,0.132784611317503,-0.753300531246018,0.451269339650847,0.68423933349944
0.723578464437428,1.41932804263139,2.48871110554284,0.570306468866663,0.568469854162422,NA
3.9364484440357,-0.425279107267643,1.04018800188281,-0.408848310591795,0.68265098396366,0.849032057621529
5753.27314347473,0.817877101932539,0.178946902500954,4.57050158735316,4.86558236243504e-06,7.14621602840938e-05
688.597909061702,0.278304936732994,0.119783713146387,2.32339547191094,0.0201579171452993,0.079786124843442
1937.90282973652,0.140025065754612,0.0995726286344204,1.40626061273035,0.159646751379906,0.364460905575095
1060.0216701295,-0.116082577919971,0.161904923555889,-0.716979912472519,0.473386491377844,0.703222762153917
37695.2224457645,0.142652670072877,0.0451994951489819,3.15606777471032,0.00159911698272941,0.0102626560397836
101.918402895759,0.623860213632547,0.169654013192418,3.67724996239834,0.000235761986767709,0.0020714376941134
2.36905204079397,-0.103629034073672,1.09476523340727,-0.0946586819816559,0.924585937557638,0.971447176113203
20.4996471621376,-0.283624076527564,0.370350849705089,-0.765825370060348,0.443780216496435,0.677870652910789
1540.74549037234,0.187189333304864,0.121847609153262,1.53625774527438,0.124475178438577,0.308150333303833
0.292322090476337,-1.61002961308794,3.79566748185165,-0.42417562149109,0.671437738488786,NA
2.51266218816637,-2.99712491665924,2.17511342825226,-1.37791660780996,0.168229036704168,0.376076703103811
0.505530517621113,0.800044497488528,2.07723281569252,0.385149171265044,0.700126899287732,NA
11.1223309993537,-0.139924807610299,0.585407389206061,-0.239021252874973,0.811089102901339,0.920083236068298
2.35796223322068,1.00056658843864,1.23128475274487,0.812619977798075,0.416435973864653,0.655368928483212
